"Latest: Wavelength (nm)","Latest: Absorbance"
380,0.434539352384
382,0.403705638705
384,0.332715137305
386,0.29365435761
388,0.269047895777
390,0.225544084851
392,0.223713055484
394,0.204599332947
396,0.189742912013
398,0.18595845217
400,0.178808620828
402,0.167942802901
404,0.159801901425
406,0.153363865996
408,0.149246205895
410,0.14719439394
412,0.154145018263
414,0.148008911676
416,0.147377899802
418,0.159290953319
420,0.150794261741
422,0.157378880626
424,0.160605846725
426,0.159441983674
428,0.163988632199
430,0.161090333906
432,0.170221275344
434,0.170584071693
436,0.170350101836
438,0.175002161816
440,0.179791513415
442,0.181770636553
444,0.18404164453
446,0.1861585772
448,0.189624101345
450,0.190038695118
452,0.196362572565
454,0.195355401449
456,0.201706245118
458,0.20294216051
460,0.208335341857
462,0.213328396708
464,0.214741963826
466,0.219770638818
468,0.223052219669
470,0.227555638468
472,0.227992182978
474,0.230863051333
476,0.236241068467
478,0.238390865473
480,0.243493405237
482,0.2443548869
484,0.248063296951
486,0.251524067109
488,0.255117601607
490,0.259566439209
492,0.264562391859
494,0.2662256777
496,0.269656925276
498,0.274693044177
500,0.278042134213
502,0.282238957468
504,0.289052668635
506,0.289183962394
508,0.294295204747
510,0.296845884703
512,0.301228528076
514,0.304735702267
516,0.307907059115
518,0.313204011638
520,0.315622242573
522,0.320489623026
524,0.322689005539
526,0.325284115769
528,0.330339855097
530,0.333882941873
532,0.337206595187
534,0.339405628871
536,0.343555792236
538,0.344318609576
540,0.348497084409
542,0.350606700348
544,0.351148184634
546,0.353905408282
548,0.357586407613
550,0.360828535672
552,0.36367667485
554,0.366262714469
556,0.367837343878
558,0.368820512629
560,0.370713279624
562,0.373101070557
564,0.375345353337
566,0.377872575273
568,0.379184476384
570,0.381159243722
572,0.382431811498
574,0.38283711715
576,0.384180365584
578,0.387142639126
580,0.386476606544
582,0.391647179818
584,0.389499145846
586,0.392317272321
588,0.393185989486
590,0.394205562818
592,0.395127100875
594,0.397213906615
596,0.397386950267
598,0.398387115993
600,0.400144255833
602,0.402204296212
604,0.403911811424
606,0.403670649011
608,0.404088564058
610,0.406216622339
612,0.406826038479
614,0.406948823627
616,0.40908050645
618,0.409336540363
620,0.409608122334
622,0.4098120263
624,0.409206905061
626,0.409819086509
628,0.410272103671
630,0.411226692793
632,0.411790326641
634,0.412021562879
636,0.412887795546
638,0.414315066015
640,0.415361075977
642,0.417134528562
644,0.416022158894
646,0.41991474787
648,0.418704978732
650,0.419523436148
652,0.420074775048
654,0.420356454375
656,0.422654772097
658,0.4223227842
660,0.422372177823
662,0.423685885079
664,0.423275866177
666,0.4241077721
668,0.425015097555
670,0.424592690036
672,0.425274077829
674,0.424269710199
676,0.425941933116
678,0.424329772167
680,0.425171528594
682,0.423474451983
684,0.427246727531
686,0.427385133875
688,0.427548000934
690,0.426283931813
692,0.428182884536
694,0.427952865999
696,0.429008596693
698,0.4298433418
700,0.429948981001
702,0.429866484439
704,0.431449655135
706,0.430250470865
708,0.433571872938
710,0.433526055382
712,0.433447204292
714,0.433342348388
716,0.434136404993
718,0.436107699879
720,0.435660464645
722,0.435423554401
724,0.435877306067
726,0.435832480944
728,0.437524394228
730,0.439542155609
732,0.439127035772
734,0.436583439502
736,0.437922317325
738,0.437502915667
740,0.436338372144
742,0.436804235538
744,0.434512578103
746,0.437589815376
748,0.432652116016
750,0.435791904061
752,0.433135282993
754,0.430023724166
756,0.431023148243
758,0.431367040367
760,0.432645156906
762,0.43036390421
764,0.429061131274
766,0.430800331141
768,0.428029389822
770,0.427001277662
772,0.426783122811
774,0.424088517288
776,0.423648379248
778,0.427335818456
780,0.421786196123
782,0.418235180638
784,0.419191253677
786,0.415880280289
788,0.413274371883
790,0.4118173064
792,0.410234724352
794,0.408681748619
796,0.404632708148
798,0.405052377725
800,0.402500112244
802,0.39986741029
804,0.398133832535
806,0.398240957913
808,0.393797986718
810,0.394011764953
812,0.392198938407
814,0.39134889609
816,0.389218115225
818,0.385415511739
820,0.386133254783
822,0.382999858491
824,0.385187715244
826,0.38229385154
828,0.380803625041
830,0.383186888459
832,0.380412253712
834,0.380179431901
836,0.379530939936
838,0.380196901162
840,0.378736853346
842,0.377100795346
844,0.376802702995
846,0.374472870456
848,0.372235585886
850,0.370523642935
852,0.369923561266
854,0.368114668621
856,0.366964197241
858,0.363876970307
860,0.361428625385
862,0.361287542301
864,0.359601201801
866,0.357043719518
868,0.357823098085
870,0.354689504739
872,0.352274633094
874,0.351342431543
876,0.34941042419
878,0.347377803314
880,0.342450032606
882,0.348116123311
884,0.339314460361
886,0.343000416554
888,0.337172301517
890,0.331352114074
892,0.328845190434
894,0.324591007554
896,0.319764297061
898,0.314879176318
900,0.31188124689
902,0.308671256024
904,0.306708359336
906,0.305078193929
908,0.301338599825
910,0.300279316903
912,0.30092769924
914,0.300231395544
916,0.29996486712
918,0.302725675061
920,0.308524032758
922,0.308260546476
924,0.31837589726
926,0.32217367928
928,0.327366053805
930,0.338778355771
932,0.346262230295
934,0.35241027364
936,0.360372902578
938,0.370679002865
940,0.373047985126
942,0.389110755965
944,0.392726515885
946,0.411705137635
948,0.420642612513
950,0.434793776494
