"Latest: Wavelength (nm)","Latest: Absorbance"
380,3
382,3
384,3
386,3
388,3
390,3
392,1.21591512167
394,0.900509841267
396,0.787021138429
398,0.724789822164
400,0.707592169105
402,0.65370741039
404,0.63320521833
406,0.614813994865
408,0.613685734957
410,0.615369105385
412,0.618224756144
414,0.612214509788
416,0.615322453263
418,0.628943318684
420,0.622020340793
422,0.626399295298
424,0.630867443093
426,0.627125631639
428,0.633577206202
430,0.629887388454
432,0.63814899766
434,0.635671413892
436,0.634504314945
438,0.640316009807
440,0.643428080952
442,0.64429535367
444,0.644436942181
446,0.653443970657
448,0.66325282212
450,0.66730770003
452,0.674005864596
454,0.678798288987
456,0.687051032852
458,0.691106548518
460,0.697914379707
462,0.695176030883
464,0.694397098713
466,0.682266480153
468,0.672900479476
470,0.654671202409
472,0.631170050833
474,0.600715555533
476,0.571999712303
478,0.534835557867
480,0.505463376743
482,0.469913323418
484,0.437236901539
486,0.402686075254
488,0.371149497534
490,0.339534021109
492,0.310505403918
494,0.285643111628
496,0.26294861188
498,0.242531497673
500,0.224617508055
502,0.20949050614
504,0.193920265581
506,0.179556952332
508,0.170067839255
510,0.158917378877
512,0.149239032667
514,0.143088440003
516,0.137312693128
518,0.131584722741
520,0.12522422505
522,0.122096733346
524,0.118460727324
526,0.115031084644
528,0.112515020135
530,0.10858515623
532,0.106187392229
534,0.104672778379
536,0.102908276868
538,0.100066708581
540,0.0996615807893
542,0.0988704625311
544,0.0973667824492
546,0.0946254219517
548,0.0942622079727
550,0.0929576722079
552,0.0911281401204
554,0.0898785305431
556,0.090184985934
558,0.0895674880765
560,0.0877688691116
562,0.0867797071534
564,0.0856821734584
566,0.0844324002728
568,0.0839820974515
570,0.0835430605799
572,0.0823318655322
574,0.0824818587467
576,0.0817759366872
578,0.0807538577979
580,0.0778965407072
582,0.0792340959919
584,0.078401769976
586,0.077781562614
588,0.0770481508053
590,0.0759836269943
592,0.0772699845558
594,0.0752706778601
596,0.0743599322888
598,0.0745333251913
600,0.0741407340866
602,0.0728560366507
604,0.0733233705319
606,0.071753807945
608,0.0723482531078
610,0.0706841706902
612,0.0708772964672
614,0.0694903253794
616,0.0697057993932
618,0.0691634320953
620,0.0683424707356
622,0.0677575808609
624,0.0676261317328
626,0.0670217268236
628,0.0671510952315
630,0.0654420888489
632,0.0658742204804
634,0.0657825864116
636,0.0651688656611
638,0.0643539408849
640,0.0642212267644
642,0.0640664440768
644,0.0625984361802
646,0.0638468724178
648,0.0623209587279
650,0.0623878872071
652,0.0619873142865
654,0.0609023531331
656,0.0609097733662
658,0.0605201681293
660,0.0600944666445
662,0.0602219918206
664,0.0599894913767
666,0.0589781276888
668,0.0593607338981
670,0.0586916938294
672,0.0582152216354
674,0.0571641580214
676,0.0575894011696
678,0.0571070675712
680,0.0564131848786
682,0.0553127516317
684,0.0550747167083
686,0.0572544210205
688,0.0553444512407
690,0.0529461517132
692,0.0539603596459
694,0.0530791538089
696,0.053549351495
698,0.0536266920569
700,0.0527036401934
702,0.0528585825433
704,0.0529318148539
706,0.052607614261
708,0.0533675801843
710,0.0534614999847
712,0.0514023662738
714,0.0505658337705
716,0.0507511556346
718,0.0502852386613
720,0.0495882715955
722,0.0497251677765
724,0.0497277132755
726,0.0487150294277
728,0.048918833615
730,0.0489274724752
732,0.0496138965445
734,0.0466443922905
736,0.0481429173824
738,0.047333548262
740,0.0475890806745
742,0.048196734014
744,0.0455478676653
746,0.048384565812
748,0.0457692958389
750,0.0478276836193
752,0.0467378620789
754,0.0447964483314
756,0.0442082104796
758,0.0443110005055
760,0.0446274327789
762,0.0444835348637
764,0.0433764392115
766,0.0445502788738
768,0.0450956801349
770,0.0434243142742
772,0.0441322575756
774,0.0422077217531
776,0.0436873889542
778,0.0466589315841
780,0.043604453671
782,0.0408555850877
784,0.0434375644565
786,0.0412897647793
788,0.0408703920034
790,0.0397439240386
792,0.0393077424931
794,0.0405920461779
796,0.0388329488649
798,0.0391250562268
800,0.0393443169792
802,0.0388962131403
804,0.0384081992122
806,0.0389190954002
808,0.037967065175
810,0.0386574321491
812,0.0385768270311
814,0.0397302389156
816,0.038891297394
818,0.0377642121568
820,0.039182778695
822,0.0375713372409
824,0.0382255780646
826,0.0364239815928
828,0.0359018241504
830,0.0382190750122
832,0.0363011718483
834,0.0355780415575
836,0.0360484287638
838,0.036799742178
840,0.0359509981574
842,0.0342926714624
844,0.0350168354827
846,0.034608890506
848,0.0341560588546
850,0.0336879707362
852,0.0337076042879
854,0.0328966022276
856,0.0350558617472
858,0.0332189447858
860,0.0314292110981
862,0.0326743983459
864,0.0308194278605
866,0.0313767066993
868,0.0305363524358
870,0.0308360885069
872,0.0297096608841
874,0.0307456175067
876,0.031026418119
878,0.0298060111182
880,0.0254729071087
882,0.031404774935
884,0.0263674529255
886,0.0305684134287
888,0.0283463525166
890,0.0275914326798
892,0.0266295752592
894,0.0268862127036
896,0.024980948448
898,0.0237981603866
900,0.0245799408049
902,0.0226183799276
904,0.023519704499
906,0.0226406884233
908,0.0213859183511
910,0.022471015808
912,0.0224765566585
914,0.0190271701736
916,0.0181893605166
918,0.0200026788925
920,0.0208125759686
922,0.0161861265176
924,0.0207184637642
926,0.0143411079673
928,0.015198392346
930,0.0174386325514
932,0.0158096804686
934,0.0143337386149
936,0.0135102717322
938,0.0153459267522
940,0.0100270938697
942,0.01278120809
944,0.00887243462834
946,0.011171077311
948,0.00593968697853
950,0.0053085651475
