"Latest: Wavelength (nm)","Latest: Absorbance"
380,3
382,3
384,3
386,3
388,3
390,3
392,3
394,3
396,3
398,2.32142192373
400,1.9923424147
402,1.82137194267
404,1.77432618194
406,1.70858188331
408,1.61374826275
410,1.60777208116
412,1.62405976453
414,1.56980184391
416,1.52979449774
418,1.52842234932
420,1.48776994699
422,1.44922475968
424,1.38683747532
426,1.34013379958
428,1.28514469453
430,1.24574053271
432,1.21338819135
434,1.17249201183
436,1.14543729131
438,1.11585044731
440,1.09484760299
442,1.07321421195
444,1.04713110529
446,1.03064773452
448,1.01395305504
450,0.999362825784
452,0.984883448326
454,0.972105409553
456,0.963613945779
458,0.947834291614
460,0.94231978312
462,0.928350625146
464,0.918337280769
466,0.903548225767
468,0.892388900297
470,0.885581211345
472,0.870703390317
474,0.856207594379
476,0.847416994133
478,0.828135850557
480,0.816498459224
482,0.804616334432
484,0.79777883402
486,0.781800744672
488,0.770634930938
490,0.754079296899
492,0.752382181104
494,0.727564785415
496,0.723617889776
498,0.712038108654
500,0.70381924913
502,0.695282656111
504,0.687422911738
506,0.674116569727
508,0.671649221913
510,0.65367454172
512,0.649457817538
514,0.641104129752
516,0.634082871857
518,0.627673357158
520,0.622863435729
522,0.618991664084
524,0.609251777759
526,0.609928971623
528,0.605000672071
530,0.598349286998
532,0.596996375054
534,0.590386384634
536,0.589197329879
538,0.583132645518
540,0.577515056711
542,0.578735162422
544,0.571712879217
546,0.569031164814
548,0.568074844538
550,0.565544664002
552,0.563897502045
554,0.562509972124
556,0.559574700032
558,0.557695422448
560,0.557107685204
562,0.553238462892
564,0.548255359029
566,0.548384982751
568,0.546577492113
570,0.544744918704
572,0.542309094103
574,0.539057136644
576,0.535850164775
578,0.53691311906
580,0.531788732692
582,0.535115144869
584,0.531468606477
586,0.530942712579
588,0.529904286533
590,0.527748064227
592,0.529551335035
594,0.527611223883
596,0.526290494966
598,0.52512726194
600,0.524614363463
602,0.524291161234
604,0.519332855584
606,0.518518350247
608,0.515764292257
610,0.514410153514
612,0.512843722796
614,0.508647401629
616,0.507686183168
618,0.506393703606
620,0.503238843822
622,0.499224952359
624,0.498732380975
626,0.498395810434
628,0.497850667499
630,0.497260189474
632,0.497712531986
634,0.49842901426
636,0.501378670746
638,0.503436221483
640,0.509161184236
642,0.513965665847
644,0.515517682576
646,0.522692945149
648,0.525736088049
650,0.527923958884
652,0.528166419056
654,0.526728666991
656,0.521652601849
658,0.514415762823
660,0.505637251711
662,0.499140931943
664,0.491436359951
666,0.485577929642
668,0.479917590558
670,0.473950693608
672,0.471531236664
674,0.468700121211
676,0.467791393123
678,0.465268936844
680,0.462986185132
682,0.458148333357
684,0.459506002259
686,0.460891089738
688,0.459186007555
690,0.454196875316
692,0.452724015309
694,0.450647710789
696,0.452463031096
698,0.448062740294
700,0.447501941954
702,0.449148002152
704,0.448398344961
706,0.446742233914
708,0.451105649841
710,0.450648821537
712,0.445565836566
714,0.444179463805
716,0.442532699479
718,0.443338759493
720,0.44249983828
722,0.441926293884
724,0.439952608488
726,0.438796716607
728,0.438491683077
730,0.437781660608
732,0.437697565523
734,0.433531925465
736,0.434581925182
738,0.432682184548
740,0.4314573335
742,0.431309067129
744,0.428867775591
746,0.429331349394
748,0.424893003131
750,0.422055178777
752,0.424279843107
754,0.424974077319
756,0.42540586443
758,0.424693959658
760,0.424066145264
762,0.423534493661
764,0.422285666168
766,0.421722202668
768,0.419615559891
770,0.418523103537
772,0.41840246897
774,0.417567086524
776,0.417698205159
778,0.421146015431
780,0.416850535464
782,0.415046647686
784,0.415108954499
786,0.412552800137
788,0.412246254329
790,0.410338069781
792,0.410230570798
794,0.411683284376
796,0.409635264455
798,0.40712366589
800,0.408277155769
802,0.406058364039
804,0.404452837486
806,0.404916782007
808,0.402363070052
810,0.403262670806
812,0.400575652288
814,0.401663193652
816,0.40067587142
818,0.397609812024
820,0.398586724543
822,0.397250521883
824,0.399677656124
826,0.396322760467
828,0.394780937348
830,0.395735542067
832,0.393902710935
834,0.391212045625
836,0.392312689323
838,0.392610870079
840,0.393946182482
842,0.390841813368
844,0.389200568035
846,0.390200124581
848,0.387552906705
850,0.388013360395
852,0.386406625481
854,0.386622929282
856,0.385524568565
858,0.384034830129
860,0.3817034057
862,0.383103594239
864,0.380796237498
866,0.381496441314
868,0.381240955545
870,0.378615251341
872,0.377774071536
874,0.379184963043
876,0.378752868047
878,0.37698331097
880,0.373710107129
882,0.373619917744
884,0.37232254855
886,0.376901055724
888,0.376358766128
890,0.371919882318
892,0.370818701315
894,0.374074856382
896,0.372255273524
898,0.373388477725
900,0.373702145812
902,0.372261092668
904,0.372269090435
906,0.371132018129
908,0.36673750432
910,0.368522970394
912,0.367270746277
914,0.365608531421
916,0.363181689199
918,0.362571871371
920,0.364969873562
922,0.357468719206
924,0.362267115414
926,0.357636567244
928,0.357268131628
930,0.359561896218
932,0.356789179409
934,0.355359202897
936,0.354542161712
938,0.356351001277
940,0.35241557259
942,0.356420185172
944,0.350893738306
946,0.355078910302
948,0.349500369612
950,0.353113857064
