"Latest: Wavelength (nm)","Latest: Absorbance"
380,0.993839857615
382,0.764993060152
384,0.604011301733
386,0.623879426418
388,0.576612269531
390,0.48567129977
392,0.493675216146
394,0.477375172279
396,0.446715318392
398,0.423735265315
400,0.409281402204
402,0.397270817397
404,0.384846293997
406,0.372905667491
408,0.369867481795
410,0.367584126839
412,0.376106938219
414,0.376471391792
416,0.371687003227
418,0.376659954628
420,0.355516116583
422,0.34201458799
424,0.319972887966
426,0.294282918402
428,0.275544192672
430,0.24997475046
432,0.240867631088
434,0.22069458328
436,0.202530567481
438,0.192944988524
440,0.183717395278
442,0.174904742512
444,0.16425328194
446,0.157824811498
448,0.155437956988
450,0.150499467283
452,0.149561431561
454,0.142041421196
456,0.14375001946
458,0.141330269404
460,0.142241629138
462,0.141877104639
464,0.140784135348
466,0.141205972893
468,0.142607678122
470,0.144349298103
472,0.140740275909
474,0.139440863985
476,0.143732964726
478,0.141424747799
480,0.143128894364
482,0.143259039677
484,0.145591926777
486,0.145615165697
488,0.146564406669
490,0.147142082791
492,0.149880074117
494,0.150065355082
496,0.151658646702
498,0.154726636949
500,0.155243235081
502,0.15715950922
504,0.15944217581
506,0.158548659439
508,0.162286502452
510,0.162227929614
512,0.165155504634
514,0.16564128176
516,0.167895243166
518,0.170340289557
520,0.169732668975
522,0.17064109172
524,0.172038113704
526,0.172260711349
528,0.173431346565
530,0.174071666307
532,0.175030952013
534,0.175795275097
536,0.175412667508
538,0.175352027301
540,0.174202864476
542,0.177327777015
544,0.174206846207
546,0.173766577468
548,0.175419578791
550,0.175782155122
552,0.176740018003
554,0.175903618668
556,0.174782862612
558,0.17401587551
560,0.174228748182
562,0.174753701645
564,0.173812261639
566,0.175264728007
568,0.172824796724
570,0.173963538866
572,0.172409878883
574,0.170867461269
576,0.168832273933
578,0.171474606879
580,0.167701477578
582,0.170250012982
584,0.169000917653
586,0.169083107658
588,0.169159261696
590,0.169843561916
592,0.169955254529
594,0.167840512527
596,0.168151114924
598,0.168696259291
600,0.168662194992
602,0.166771976888
604,0.167458183997
606,0.16550285666
608,0.164331558608
610,0.163464331863
612,0.163131591698
614,0.161860448419
616,0.161257284361
618,0.16106679047
620,0.160234993206
622,0.15889419731
624,0.158870671951
626,0.159225713055
628,0.158277246508
630,0.158446261712
632,0.159520639736
634,0.159727635354
636,0.160812298777
638,0.163916594333
640,0.166846995951
642,0.16959957301
644,0.171248744129
646,0.174637027573
648,0.177448813008
650,0.179358902438
652,0.178987001661
654,0.178101745635
656,0.176477294569
658,0.172843460583
660,0.168458485732
662,0.166244718911
664,0.161719541055
666,0.158649838901
668,0.155687519107
670,0.152477285459
672,0.152063170424
674,0.149477058255
676,0.149510811713
678,0.147416735999
680,0.146759474054
682,0.144289888916
684,0.145227984367
686,0.148295111637
688,0.147187142288
690,0.143696201533
692,0.144388951209
694,0.142679745158
696,0.144137144851
698,0.142528136612
700,0.142122350872
702,0.142133471185
704,0.143712458076
706,0.14195703558
708,0.144330753869
710,0.143997518963
712,0.141583058878
714,0.141753224107
716,0.141536573864
718,0.141189584916
720,0.141622597322
722,0.140540162418
724,0.140251736046
726,0.139730444349
728,0.139069099264
730,0.140362656192
732,0.140722077548
734,0.138457193273
736,0.13940280944
738,0.138310143896
740,0.139457757878
742,0.138598037716
744,0.136287247859
746,0.139609037034
748,0.135082592193
750,0.134668244027
752,0.136351748651
754,0.136242599226
756,0.136992670624
758,0.135823553007
760,0.136714318814
762,0.13690084569
764,0.135020826053
766,0.13645963889
768,0.13591412245
770,0.135428776794
772,0.136313671249
774,0.134285602254
776,0.135794802465
778,0.138896518715
780,0.136075198712
782,0.133908642828
784,0.137710295827
786,0.135914521555
788,0.135164729198
790,0.133896460696
792,0.134128475113
794,0.13590301272
796,0.134167312559
798,0.134169643872
800,0.134213207359
802,0.132660755067
804,0.133417578432
806,0.132887160079
808,0.132338655529
810,0.132287833813
812,0.131880883272
814,0.132436838774
816,0.131505707132
818,0.129330354303
820,0.131794195655
822,0.13048796285
824,0.132849654644
826,0.129255778309
828,0.129863011195
830,0.131798449427
832,0.129421605819
834,0.128975797831
836,0.129960526358
838,0.130093613015
840,0.131903071867
842,0.130177921685
844,0.129651070461
846,0.13023102574
848,0.130365890926
850,0.13094412651
852,0.13105891413
854,0.131347584113
856,0.133842774218
858,0.132173505633
860,0.132951089882
862,0.132969115274
864,0.132184720219
866,0.133253033187
868,0.135494925008
870,0.135232376676
872,0.134981176202
874,0.137949484221
876,0.136483960377
878,0.136142988105
880,0.134562072713
882,0.137559677099
884,0.136404966416
886,0.140830708982
888,0.139122261547
890,0.139789961012
892,0.139486277547
894,0.14019764386
896,0.140275088561
898,0.139943613627
900,0.140257107321
902,0.140215178833
904,0.140416137918
906,0.140003388432
908,0.138846018241
910,0.140374757102
912,0.140550838738
914,0.139252993433
916,0.141110524756
918,0.139387547079
920,0.139018640602
922,0.137299833557
924,0.14374948815
926,0.139474236632
928,0.139544334404
930,0.142246156817
932,0.141622244714
934,0.14171089432
936,0.140780056713
938,0.143764020212
940,0.140058639185
942,0.146700195819
944,0.142856354139
946,0.145879420931
948,0.141851568745
950,0.144885649805
