"Latest: Wavelength (nm)","Latest: Absorbance"
380,3
382,3
384,3
386,3
388,3
390,3
392,3
394,1.30202246319
396,0.991247250368
398,0.770360871421
400,0.6883070655
402,0.616935414254
404,0.576799574261
406,0.538383152504
408,0.513612687554
410,0.500068128237
412,0.494076440116
414,0.482437465028
416,0.468960288538
418,0.478654211794
420,0.463908394823
422,0.466724156485
424,0.46471700812
426,0.45837505879
428,0.465689252482
430,0.457646707457
432,0.465941980533
434,0.46224559585
436,0.461369615578
438,0.466009102375
440,0.473015241044
442,0.474462439779
444,0.475753199259
446,0.477449172711
448,0.481533841504
450,0.481402509083
452,0.488223837916
454,0.490003467597
456,0.496346033376
458,0.497144399694
460,0.504338292384
462,0.508943648894
464,0.514873647086
466,0.521195955535
468,0.522282561494
470,0.531823034277
472,0.531358439013
474,0.535735610266
476,0.541514266352
478,0.543287694008
480,0.545474248404
482,0.547503495734
484,0.550453650051
486,0.552405810813
488,0.559114819509
490,0.556320168698
492,0.564915803107
494,0.563944861795
496,0.572961631954
498,0.577295362764
500,0.573678447135
502,0.579242740645
504,0.584819506293
506,0.583778541545
508,0.592882927081
510,0.593786737644
512,0.598763026657
514,0.603607892703
516,0.604262855051
518,0.610299170066
520,0.616284578899
522,0.62063814419
524,0.620959953077
526,0.626925727909
528,0.627717082167
530,0.6275271431
532,0.632562938782
534,0.639302205108
536,0.643205867628
538,0.644201024777
540,0.647836263756
542,0.652407090864
544,0.65237384812
546,0.65769525425
548,0.662600666876
550,0.666755714183
552,0.668900584619
554,0.671098334006
556,0.67184103937
558,0.67277373817
560,0.678501374189
562,0.679451491029
564,0.681983418731
566,0.685977350464
568,0.691330301731
570,0.691525766095
572,0.695735856665
574,0.697590118379
576,0.696743445822
578,0.700270609771
580,0.698317392161
582,0.702803579739
584,0.706648274257
586,0.706832907761
588,0.711755593648
590,0.710184335851
592,0.712764377324
594,0.712552311997
596,0.713124356106
598,0.718561349355
600,0.720317232955
602,0.723585495511
604,0.724038095541
606,0.724359051554
608,0.725681223243
610,0.725095974399
612,0.729635442021
614,0.725229779899
616,0.731559831964
618,0.732953836122
620,0.731110289771
622,0.730041764434
624,0.733673641185
626,0.733984953766
628,0.734691224139
630,0.735137216118
632,0.734676235382
634,0.73500519599
636,0.737383934871
638,0.739132488792
640,0.739959462997
642,0.740198468644
644,0.739033252626
646,0.741315655039
648,0.740611282322
650,0.742869070446
652,0.742753557373
654,0.748307544655
656,0.750660652821
658,0.751929869571
660,0.753166867553
662,0.753960337413
664,0.756683279322
666,0.757776968346
668,0.757362109348
670,0.756488724644
672,0.754769570298
674,0.755532182125
676,0.755702372656
678,0.752064345109
680,0.752966733634
682,0.750021083498
684,0.751077178313
686,0.750825766013
688,0.750530447446
690,0.748959321046
692,0.749334945893
694,0.749518778485
696,0.750848530038
698,0.751515971414
700,0.74879011002
702,0.746869083101
704,0.749073021498
706,0.749005041672
708,0.749713293249
710,0.750955726757
712,0.746452210895
714,0.748493078677
716,0.747607600859
718,0.749077932349
720,0.751470700352
722,0.749131726391
724,0.747391925911
726,0.746576043455
728,0.747376674446
730,0.747634015706
732,0.750529668495
734,0.746664427754
736,0.745649137291
738,0.745743302
740,0.745528644555
742,0.742255816205
744,0.738578384343
746,0.740987551605
748,0.738486143278
750,0.738601271722
752,0.73736479558
754,0.734006324334
756,0.731170780431
758,0.72874426184
760,0.729127179279
762,0.728106577448
764,0.724149069568
766,0.725935691184
768,0.722668150259
770,0.720102928642
772,0.717097013134
774,0.713956027037
776,0.712896122984
778,0.714904089813
780,0.708604604059
782,0.706049392839
784,0.706323228484
786,0.702217312585
788,0.696976895452
790,0.691850411571
792,0.690117383176
794,0.688724177131
796,0.680831893
798,0.680371502149
800,0.678472758639
802,0.675039089556
804,0.670288304905
806,0.667971648074
808,0.666186178907
810,0.662614069612
812,0.661144242385
814,0.658793905682
816,0.655253453584
818,0.651581222971
820,0.651477651708
822,0.645956962278
824,0.647044134964
826,0.643199603047
828,0.642494558342
830,0.644783477533
832,0.639805590153
834,0.637219163811
836,0.636103497681
838,0.637332023912
840,0.635262503131
842,0.629017922626
844,0.626166519706
846,0.62492751412
848,0.619714015671
850,0.617120024041
852,0.615065308264
854,0.615904476122
856,0.614261997913
858,0.608781541824
860,0.60445787124
862,0.602273148793
864,0.596434366346
866,0.596514636853
868,0.597338259448
870,0.592008301303
872,0.588450279401
874,0.588509863237
876,0.58460015258
878,0.579729479888
880,0.573038833571
882,0.575825394453
884,0.571273771826
886,0.576157657335
888,0.573358073214
890,0.562260040622
892,0.563124014255
894,0.558924609147
896,0.553865755802
898,0.545914122044
900,0.540384329592
902,0.535201051452
904,0.536907600067
906,0.533641258529
908,0.52708590988
910,0.529423061263
912,0.528533739626
914,0.523903182677
916,0.527003401646
918,0.528430096679
920,0.53354929993
922,0.534975913194
924,0.544565617537
926,0.546456866191
928,0.555934939119
930,0.56788971297
932,0.570181803379
934,0.574781661896
936,0.583223571044
938,0.596761337109
940,0.603824395197
942,0.616798648542
944,0.61746130513
946,0.640455405364
948,0.654595175317
950,0.661480550327
