"Latest: Wavelength (nm)","Latest: Absorbance"
380,3
382,3
384,3
386,1.1998405087
388,0.537040305436
390,0.325114781122
392,0.28525694729
394,0.224015043469
396,0.180547485209
398,0.168123527417
400,0.151152778281
402,0.129119464778
404,0.117426065929
406,0.106522533542
408,0.0991865451598
410,0.0922176817861
412,0.0945645588596
414,0.0898123175816
416,0.0847352469603
418,0.0966406619185
420,0.0870240025125
422,0.0933906482107
424,0.0949376593285
426,0.0903886746772
428,0.0963116771262
430,0.0935236904097
432,0.10212111891
434,0.10261030352
436,0.103396476148
438,0.10831871501
440,0.115208048078
442,0.119279733194
444,0.120437691858
446,0.121853372293
448,0.127184842115
450,0.128464966425
452,0.136796974329
454,0.135145601183
456,0.141718977547
458,0.143184239363
460,0.148597378253
462,0.152585441764
464,0.156511013039
466,0.160364122667
468,0.165534827098
470,0.171454348747
472,0.174267236187
474,0.177665239215
476,0.181835520322
478,0.185399254527
480,0.190904158663
482,0.191966372804
484,0.195944183169
486,0.199307632678
488,0.204252159708
490,0.208107044036
492,0.214804681683
494,0.215305513746
496,0.222074680573
498,0.225335216964
500,0.229286077578
502,0.232313132653
504,0.238943969715
506,0.242439958562
508,0.248537775858
510,0.250498083392
512,0.255757213772
514,0.260208402522
516,0.261094402556
518,0.266514264264
520,0.271789136174
522,0.275138277173
524,0.277307840075
526,0.280717240131
528,0.284812389588
530,0.285611780815
532,0.28891908551
534,0.291650404168
536,0.296179166202
538,0.295617063944
540,0.29999028878
542,0.304748470421
544,0.305040049092
546,0.306904655251
548,0.310739370965
550,0.310959076824
552,0.314377051677
554,0.317612892143
556,0.317759995239
558,0.320044744484
560,0.322345628928
562,0.321597590482
564,0.324442977398
566,0.325934929935
568,0.328191586632
570,0.329255184493
572,0.331173243475
574,0.332164409681
576,0.331661761788
578,0.334333542298
580,0.333397696793
582,0.336357561101
584,0.337605119451
586,0.33857341307
588,0.339899535139
590,0.341171842643
592,0.342307266873
594,0.34323627671
596,0.343926381752
598,0.345517258937
600,0.345031891026
602,0.348737182364
604,0.347985459091
606,0.346983336114
608,0.347678983175
610,0.348966442952
612,0.349446475524
614,0.348179928261
616,0.350832305683
618,0.351015822324
620,0.35131278234
622,0.351635246594
624,0.351930236945
626,0.353076395239
628,0.352938804022
630,0.352121112772
632,0.352562787092
634,0.353462391741
636,0.353529498597
638,0.35441408724
640,0.354692767155
642,0.356835485544
644,0.356992890483
646,0.358013552311
648,0.358271951722
650,0.358441536636
652,0.359015491389
654,0.360021532903
656,0.361548448496
658,0.362654660315
660,0.361808373948
662,0.362946024802
664,0.363265393063
666,0.36267599576
668,0.36317926908
670,0.363457693571
672,0.363558480108
674,0.363317770423
676,0.363684494397
678,0.363574131337
680,0.364131060364
682,0.362985507734
684,0.36586557549
686,0.367343465796
688,0.36698723777
690,0.366347468413
692,0.367296061905
694,0.367702557175
696,0.369426470079
698,0.371722826933
700,0.369921366592
702,0.370145484953
704,0.371672170534
706,0.37239974624
708,0.374081166947
710,0.374497636082
712,0.373890386348
714,0.374017498508
716,0.376828823665
718,0.377246545826
720,0.378307570617
722,0.377673405308
724,0.378322825187
726,0.376880913601
728,0.379095327898
730,0.379463675415
732,0.381445614372
734,0.378586168027
736,0.380435779633
738,0.378543178026
740,0.379680681829
742,0.378541756785
744,0.378064967281
746,0.37935994628
748,0.375801426771
750,0.377394119827
752,0.37762542189
754,0.374853322141
756,0.374395480691
758,0.374533009621
760,0.375474715421
762,0.374265348532
764,0.373001151055
766,0.373323667018
768,0.372818867054
770,0.371336409785
772,0.373054572119
774,0.369852434073
776,0.367218907276
778,0.373325665457
780,0.36680547015
782,0.364802079282
784,0.365258986956
786,0.363180188335
788,0.361796197756
790,0.359186132298
792,0.356436246714
794,0.356833498997
796,0.351725498445
798,0.350670258265
800,0.349774177124
802,0.346005693428
804,0.344796471086
806,0.342822929157
808,0.34162858843
810,0.340303190375
812,0.337887253332
814,0.339360762138
816,0.337211094076
818,0.335571314956
820,0.335250577181
822,0.332748341513
824,0.334019491084
826,0.329403263313
828,0.33098635662
830,0.334105466479
832,0.331045921723
834,0.330017301526
836,0.330327926597
838,0.331521621755
840,0.329803547162
842,0.324472085769
844,0.325667076454
846,0.325488488603
848,0.323965091124
850,0.322163371113
852,0.320909471384
854,0.319486155335
856,0.319730809461
858,0.314574153259
860,0.313741547086
862,0.31219845784
864,0.310296527996
866,0.308567526819
868,0.309107379252
870,0.306821052761
872,0.304480635939
874,0.303941385807
876,0.301483039696
878,0.300023946744
880,0.295487832821
882,0.298539921462
884,0.294008776493
886,0.298049002385
888,0.29398978687
890,0.287339186723
892,0.286160324838
894,0.282721372289
896,0.278388694004
898,0.271793891987
900,0.269483682279
902,0.267883704638
904,0.265351650716
906,0.264270664913
908,0.258101836691
910,0.259744588248
912,0.259297902616
914,0.258795909965
916,0.259996786849
918,0.264479078628
920,0.270746427693
922,0.268670173195
924,0.281410362082
926,0.281781496143
928,0.290800605358
930,0.30119179526
932,0.307778647635
934,0.315463653773
936,0.31980229794
938,0.333223793669
940,0.338821304208
942,0.349459849273
944,0.356391884941
946,0.37465823678
948,0.382784675868
950,0.398308687592
