id,mz,mz_range:min,mz_range:max,rt,rt_range:min,rt_range:max,area,height,intensity_range:min,intensity_range:max,charge,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,datafile:013_108_2015_B.raw:feature_state,datafile:013_108_2015_B.raw:mz,datafile:013_108_2015_B.raw:mz_range:min,datafile:013_108_2015_B.raw:mz_range:max,datafile:013_108_2015_B.raw:rt,datafile:013_108_2015_B.raw:rt_range:min,datafile:013_108_2015_B.raw:rt_range:max,datafile:013_108_2015_B.raw:fwhm,datafile:013_108_2015_B.raw:area,datafile:013_108_2015_B.raw:height,datafile:013_108_2015_B.raw:intensity_range:min,datafile:013_108_2015_B.raw:intensity_range:max,datafile:013_108_2015_B.raw:charge,datafile:013_108_2015_B.raw:fragment_scans,datafile:013_108_2015_B.raw:isotopes,datafile:013_108_2015_B.raw:tailing_factor,datafile:013_108_2015_B.raw:asymmetry_factor,datafile:013_108_2015_B.raw:rt_ms2_apex_distance,datafile:016_148_84_A.raw:feature_state,datafile:016_148_84_A.raw:mz,datafile:016_148_84_A.raw:mz_range:min,datafile:016_148_84_A.raw:mz_range:max,datafile:016_148_84_A.raw:rt,datafile:016_148_84_A.raw:rt_range:min,datafile:016_148_84_A.raw:rt_range:max,datafile:016_148_84_A.raw:fwhm,datafile:016_148_84_A.raw:area,datafile:016_148_84_A.raw:height,datafile:016_148_84_A.raw:intensity_range:min,datafile:016_148_84_A.raw:intensity_range:max,datafile:016_148_84_A.raw:charge,datafile:016_148_84_A.raw:fragment_scans,datafile:016_148_84_A.raw:isotopes,datafile:016_148_84_A.raw:tailing_factor,datafile:016_148_84_A.raw:asymmetry_factor,datafile:016_148_84_A.raw:rt_ms2_apex_distance,datafile:017_173_83_A.raw:feature_state,datafile:017_173_83_A.raw:mz,datafile:017_173_83_A.raw:mz_range:min,datafile:017_173_83_A.raw:mz_range:max,datafile:017_173_83_A.raw:rt,datafile:017_173_83_A.raw:rt_range:min,datafile:017_173_83_A.raw:rt_range:max,datafile:017_173_83_A.raw:fwhm,datafile:017_173_83_A.raw:area,datafile:017_173_83_A.raw:height,datafile:017_173_83_A.raw:intensity_range:min,datafile:017_173_83_A.raw:intensity_range:max,datafile:017_173_83_A.raw:charge,datafile:017_173_83_A.raw:fragment_scans,datafile:017_173_83_A.raw:isotopes,datafile:017_173_83_A.raw:tailing_factor,datafile:017_173_83_A.raw:asymmetry_factor,datafile:017_173_83_A.raw:rt_ms2_apex_distance,datafile:039_341_81_MASS.raw:feature_state,datafile:039_341_81_MASS.raw:mz,datafile:039_341_81_MASS.raw:mz_range:min,datafile:039_341_81_MASS.raw:mz_range:max,datafile:039_341_81_MASS.raw:rt,datafile:039_341_81_MASS.raw:rt_range:min,datafile:039_341_81_MASS.raw:rt_range:max,datafile:039_341_81_MASS.raw:fwhm,datafile:039_341_81_MASS.raw:area,datafile:039_341_81_MASS.raw:height,datafile:039_341_81_MASS.raw:intensity_range:min,datafile:039_341_81_MASS.raw:intensity_range:max,datafile:039_341_81_MASS.raw:charge,datafile:039_341_81_MASS.raw:fragment_scans,datafile:039_341_81_MASS.raw:isotopes,datafile:039_341_81_MASS.raw:tailing_factor,datafile:039_341_81_MASS.raw:asymmetry_factor,datafile:039_341_81_MASS.raw:rt_ms2_apex_distance,datafile:043_355_92_B.raw:feature_state,datafile:043_355_92_B.raw:mz,datafile:043_355_92_B.raw:mz_range:min,datafile:043_355_92_B.raw:mz_range:max,datafile:043_355_92_B.raw:rt,datafile:043_355_92_B.raw:rt_range:min,datafile:043_355_92_B.raw:rt_range:max,datafile:043_355_92_B.raw:fwhm,datafile:043_355_92_B.raw:area,datafile:043_355_92_B.raw:height,datafile:043_355_92_B.raw:intensity_range:min,datafile:043_355_92_B.raw:intensity_range:max,datafile:043_355_92_B.raw:charge,datafile:043_355_92_B.raw:fragment_scans,datafile:043_355_92_B.raw:isotopes,datafile:043_355_92_B.raw:tailing_factor,datafile:043_355_92_B.raw:asymmetry_factor,datafile:043_355_92_B.raw:rt_ms2_apex_distance,datafile:044_359_92_C.raw:feature_state,datafile:044_359_92_C.raw:mz,datafile:044_359_92_C.raw:mz_range:min,datafile:044_359_92_C.raw:mz_range:max,datafile:044_359_92_C.raw:rt,datafile:044_359_92_C.raw:rt_range:min,datafile:044_359_92_C.raw:rt_range:max,datafile:044_359_92_C.raw:fwhm,datafile:044_359_92_C.raw:area,datafile:044_359_92_C.raw:height,datafile:044_359_92_C.raw:intensity_range:min,datafile:044_359_92_C.raw:intensity_range:max,datafile:044_359_92_C.raw:charge,datafile:044_359_92_C.raw:fragment_scans,datafile:044_359_92_C.raw:isotopes,datafile:044_359_92_C.raw:tailing_factor,datafile:044_359_92_C.raw:asymmetry_factor,datafile:044_359_92_C.raw:rt_ms2_apex_distance,datafile:045_360_92_G.raw:feature_state,datafile:045_360_92_G.raw:mz,datafile:045_360_92_G.raw:mz_range:min,datafile:045_360_92_G.raw:mz_range:max,datafile:045_360_92_G.raw:rt,datafile:045_360_92_G.raw:rt_range:min,datafile:045_360_92_G.raw:rt_range:max,datafile:045_360_92_G.raw:fwhm,datafile:045_360_92_G.raw:area,datafile:045_360_92_G.raw:height,datafile:045_360_92_G.raw:intensity_range:min,datafile:045_360_92_G.raw:intensity_range:max,datafile:045_360_92_G.raw:charge,datafile:045_360_92_G.raw:fragment_scans,datafile:045_360_92_G.raw:isotopes,datafile:045_360_92_G.raw:tailing_factor,datafile:045_360_92_G.raw:asymmetry_factor,datafile:045_360_92_G.raw:rt_ms2_apex_distance,datafile:046_363_92_C.raw:feature_state,datafile:046_363_92_C.raw:mz,datafile:046_363_92_C.raw:mz_range:min,datafile:046_363_92_C.raw:mz_range:max,datafile:046_363_92_C.raw:rt,datafile:046_363_92_C.raw:rt_range:min,datafile:046_363_92_C.raw:rt_range:max,datafile:046_363_92_C.raw:fwhm,datafile:046_363_92_C.raw:area,datafile:046_363_92_C.raw:height,datafile:046_363_92_C.raw:intensity_range:min,datafile:046_363_92_C.raw:intensity_range:max,datafile:046_363_92_C.raw:charge,datafile:046_363_92_C.raw:fragment_scans,datafile:046_363_92_C.raw:isotopes,datafile:046_363_92_C.raw:tailing_factor,datafile:046_363_92_C.raw:asymmetry_factor,datafile:046_363_92_C.raw:rt_ms2_apex_distance,datafile:048_370_92_A.raw:feature_state,datafile:048_370_92_A.raw:mz,datafile:048_370_92_A.raw:mz_range:min,datafile:048_370_92_A.raw:mz_range:max,datafile:048_370_92_A.raw:rt,datafile:048_370_92_A.raw:rt_range:min,datafile:048_370_92_A.raw:rt_range:max,datafile:048_370_92_A.raw:fwhm,datafile:048_370_92_A.raw:area,datafile:048_370_92_A.raw:height,datafile:048_370_92_A.raw:intensity_range:min,datafile:048_370_92_A.raw:intensity_range:max,datafile:048_370_92_A.raw:charge,datafile:048_370_92_A.raw:fragment_scans,datafile:048_370_92_A.raw:isotopes,datafile:048_370_92_A.raw:tailing_factor,datafile:048_370_92_A.raw:asymmetry_factor,datafile:048_370_92_A.raw:rt_ms2_apex_distance,datafile:063_449_87_C.raw:feature_state,datafile:063_449_87_C.raw:mz,datafile:063_449_87_C.raw:mz_range:min,datafile:063_449_87_C.raw:mz_range:max,datafile:063_449_87_C.raw:rt,datafile:063_449_87_C.raw:rt_range:min,datafile:063_449_87_C.raw:rt_range:max,datafile:063_449_87_C.raw:fwhm,datafile:063_449_87_C.raw:area,datafile:063_449_87_C.raw:height,datafile:063_449_87_C.raw:intensity_range:min,datafile:063_449_87_C.raw:intensity_range:max,datafile:063_449_87_C.raw:charge,datafile:063_449_87_C.raw:fragment_scans,datafile:063_449_87_C.raw:isotopes,datafile:063_449_87_C.raw:tailing_factor,datafile:063_449_87_C.raw:asymmetry_factor,datafile:063_449_87_C.raw:rt_ms2_apex_distance,datafile:066_488_94_C.raw:feature_state,datafile:066_488_94_C.raw:mz,datafile:066_488_94_C.raw:mz_range:min,datafile:066_488_94_C.raw:mz_range:max,datafile:066_488_94_C.raw:rt,datafile:066_488_94_C.raw:rt_range:min,datafile:066_488_94_C.raw:rt_range:max,datafile:066_488_94_C.raw:fwhm,datafile:066_488_94_C.raw:area,datafile:066_488_94_C.raw:height,datafile:066_488_94_C.raw:intensity_range:min,datafile:066_488_94_C.raw:intensity_range:max,datafile:066_488_94_C.raw:charge,datafile:066_488_94_C.raw:fragment_scans,datafile:066_488_94_C.raw:isotopes,datafile:066_488_94_C.raw:tailing_factor,datafile:066_488_94_C.raw:asymmetry_factor,datafile:066_488_94_C.raw:rt_ms2_apex_distance,datafile:070_538_78_A.raw:feature_state,datafile:070_538_78_A.raw:mz,datafile:070_538_78_A.raw:mz_range:min,datafile:070_538_78_A.raw:mz_range:max,datafile:070_538_78_A.raw:rt,datafile:070_538_78_A.raw:rt_range:min,datafile:070_538_78_A.raw:rt_range:max,datafile:070_538_78_A.raw:fwhm,datafile:070_538_78_A.raw:area,datafile:070_538_78_A.raw:height,datafile:070_538_78_A.raw:intensity_range:min,datafile:070_538_78_A.raw:intensity_range:max,datafile:070_538_78_A.raw:charge,datafile:070_538_78_A.raw:fragment_scans,datafile:070_538_78_A.raw:isotopes,datafile:070_538_78_A.raw:tailing_factor,datafile:070_538_78_A.raw:asymmetry_factor,datafile:070_538_78_A.raw:rt_ms2_apex_distance,datafile:082_701_89_B.raw:feature_state,datafile:082_701_89_B.raw:mz,datafile:082_701_89_B.raw:mz_range:min,datafile:082_701_89_B.raw:mz_range:max,datafile:082_701_89_B.raw:rt,datafile:082_701_89_B.raw:rt_range:min,datafile:082_701_89_B.raw:rt_range:max,datafile:082_701_89_B.raw:fwhm,datafile:082_701_89_B.raw:area,datafile:082_701_89_B.raw:height,datafile:082_701_89_B.raw:intensity_range:min,datafile:082_701_89_B.raw:intensity_range:max,datafile:082_701_89_B.raw:charge,datafile:082_701_89_B.raw:fragment_scans,datafile:082_701_89_B.raw:isotopes,datafile:082_701_89_B.raw:tailing_factor,datafile:082_701_89_B.raw:asymmetry_factor,datafile:082_701_89_B.raw:rt_ms2_apex_distance,datafile:086_772_94_B.raw:feature_state,datafile:086_772_94_B.raw:mz,datafile:086_772_94_B.raw:mz_range:min,datafile:086_772_94_B.raw:mz_range:max,datafile:086_772_94_B.raw:rt,datafile:086_772_94_B.raw:rt_range:min,datafile:086_772_94_B.raw:rt_range:max,datafile:086_772_94_B.raw:fwhm,datafile:086_772_94_B.raw:area,datafile:086_772_94_B.raw:height,datafile:086_772_94_B.raw:intensity_range:min,datafile:086_772_94_B.raw:intensity_range:max,datafile:086_772_94_B.raw:charge,datafile:086_772_94_B.raw:fragment_scans,datafile:086_772_94_B.raw:isotopes,datafile:086_772_94_B.raw:tailing_factor,datafile:086_772_94_B.raw:asymmetry_factor,datafile:086_772_94_B.raw:rt_ms2_apex_distance,datafile:087_787_82_MASS.raw:feature_state,datafile:087_787_82_MASS.raw:mz,datafile:087_787_82_MASS.raw:mz_range:min,datafile:087_787_82_MASS.raw:mz_range:max,datafile:087_787_82_MASS.raw:rt,datafile:087_787_82_MASS.raw:rt_range:min,datafile:087_787_82_MASS.raw:rt_range:max,datafile:087_787_82_MASS.raw:fwhm,datafile:087_787_82_MASS.raw:area,datafile:087_787_82_MASS.raw:height,datafile:087_787_82_MASS.raw:intensity_range:min,datafile:087_787_82_MASS.raw:intensity_range:max,datafile:087_787_82_MASS.raw:charge,datafile:087_787_82_MASS.raw:fragment_scans,datafile:087_787_82_MASS.raw:isotopes,datafile:087_787_82_MASS.raw:tailing_factor,datafile:087_787_82_MASS.raw:asymmetry_factor,datafile:087_787_82_MASS.raw:rt_ms2_apex_distance,datafile:088_791_82_A.raw:feature_state,datafile:088_791_82_A.raw:mz,datafile:088_791_82_A.raw:mz_range:min,datafile:088_791_82_A.raw:mz_range:max,datafile:088_791_82_A.raw:rt,datafile:088_791_82_A.raw:rt_range:min,datafile:088_791_82_A.raw:rt_range:max,datafile:088_791_82_A.raw:fwhm,datafile:088_791_82_A.raw:area,datafile:088_791_82_A.raw:height,datafile:088_791_82_A.raw:intensity_range:min,datafile:088_791_82_A.raw:intensity_range:max,datafile:088_791_82_A.raw:charge,datafile:088_791_82_A.raw:fragment_scans,datafile:088_791_82_A.raw:isotopes,datafile:088_791_82_A.raw:tailing_factor,datafile:088_791_82_A.raw:asymmetry_factor,datafile:088_791_82_A.raw:rt_ms2_apex_distance,datafile:095_906_87_A.raw:feature_state,datafile:095_906_87_A.raw:mz,datafile:095_906_87_A.raw:mz_range:min,datafile:095_906_87_A.raw:mz_range:max,datafile:095_906_87_A.raw:rt,datafile:095_906_87_A.raw:rt_range:min,datafile:095_906_87_A.raw:rt_range:max,datafile:095_906_87_A.raw:fwhm,datafile:095_906_87_A.raw:area,datafile:095_906_87_A.raw:height,datafile:095_906_87_A.raw:intensity_range:min,datafile:095_906_87_A.raw:intensity_range:max,datafile:095_906_87_A.raw:charge,datafile:095_906_87_A.raw:fragment_scans,datafile:095_906_87_A.raw:isotopes,datafile:095_906_87_A.raw:tailing_factor,datafile:095_906_87_A.raw:asymmetry_factor,datafile:095_906_87_A.raw:rt_ms2_apex_distance,datafile:099_939_73_B.raw:feature_state,datafile:099_939_73_B.raw:mz,datafile:099_939_73_B.raw:mz_range:min,datafile:099_939_73_B.raw:mz_range:max,datafile:099_939_73_B.raw:rt,datafile:099_939_73_B.raw:rt_range:min,datafile:099_939_73_B.raw:rt_range:max,datafile:099_939_73_B.raw:fwhm,datafile:099_939_73_B.raw:area,datafile:099_939_73_B.raw:height,datafile:099_939_73_B.raw:intensity_range:min,datafile:099_939_73_B.raw:intensity_range:max,datafile:099_939_73_B.raw:charge,datafile:099_939_73_B.raw:fragment_scans,datafile:099_939_73_B.raw:isotopes,datafile:099_939_73_B.raw:tailing_factor,datafile:099_939_73_B.raw:asymmetry_factor,datafile:099_939_73_B.raw:rt_ms2_apex_distance,datafile:100_950_83_A.raw:feature_state,datafile:100_950_83_A.raw:mz,datafile:100_950_83_A.raw:mz_range:min,datafile:100_950_83_A.raw:mz_range:max,datafile:100_950_83_A.raw:rt,datafile:100_950_83_A.raw:rt_range:min,datafile:100_950_83_A.raw:rt_range:max,datafile:100_950_83_A.raw:fwhm,datafile:100_950_83_A.raw:area,datafile:100_950_83_A.raw:height,datafile:100_950_83_A.raw:intensity_range:min,datafile:100_950_83_A.raw:intensity_range:max,datafile:100_950_83_A.raw:charge,datafile:100_950_83_A.raw:fragment_scans,datafile:100_950_83_A.raw:isotopes,datafile:100_950_83_A.raw:tailing_factor,datafile:100_950_83_A.raw:asymmetry_factor,datafile:100_950_83_A.raw:rt_ms2_apex_distance,datafile:102_975_83_B.raw:feature_state,datafile:102_975_83_B.raw:mz,datafile:102_975_83_B.raw:mz_range:min,datafile:102_975_83_B.raw:mz_range:max,datafile:102_975_83_B.raw:rt,datafile:102_975_83_B.raw:rt_range:min,datafile:102_975_83_B.raw:rt_range:max,datafile:102_975_83_B.raw:fwhm,datafile:102_975_83_B.raw:area,datafile:102_975_83_B.raw:height,datafile:102_975_83_B.raw:intensity_range:min,datafile:102_975_83_B.raw:intensity_range:max,datafile:102_975_83_B.raw:charge,datafile:102_975_83_B.raw:fragment_scans,datafile:102_975_83_B.raw:isotopes,datafile:102_975_83_B.raw:tailing_factor,datafile:102_975_83_B.raw:asymmetry_factor,datafile:102_975_83_B.raw:rt_ms2_apex_distance,datafile:103_978_83_A.raw:feature_state,datafile:103_978_83_A.raw:mz,datafile:103_978_83_A.raw:mz_range:min,datafile:103_978_83_A.raw:mz_range:max,datafile:103_978_83_A.raw:rt,datafile:103_978_83_A.raw:rt_range:min,datafile:103_978_83_A.raw:rt_range:max,datafile:103_978_83_A.raw:fwhm,datafile:103_978_83_A.raw:area,datafile:103_978_83_A.raw:height,datafile:103_978_83_A.raw:intensity_range:min,datafile:103_978_83_A.raw:intensity_range:max,datafile:103_978_83_A.raw:charge,datafile:103_978_83_A.raw:fragment_scans,datafile:103_978_83_A.raw:isotopes,datafile:103_978_83_A.raw:tailing_factor,datafile:103_978_83_A.raw:asymmetry_factor,datafile:103_978_83_A.raw:rt_ms2_apex_distance,datafile:104_1040_90_C.raw:feature_state,datafile:104_1040_90_C.raw:mz,datafile:104_1040_90_C.raw:mz_range:min,datafile:104_1040_90_C.raw:mz_range:max,datafile:104_1040_90_C.raw:rt,datafile:104_1040_90_C.raw:rt_range:min,datafile:104_1040_90_C.raw:rt_range:max,datafile:104_1040_90_C.raw:fwhm,datafile:104_1040_90_C.raw:area,datafile:104_1040_90_C.raw:height,datafile:104_1040_90_C.raw:intensity_range:min,datafile:104_1040_90_C.raw:intensity_range:max,datafile:104_1040_90_C.raw:charge,datafile:104_1040_90_C.raw:fragment_scans,datafile:104_1040_90_C.raw:isotopes,datafile:104_1040_90_C.raw:tailing_factor,datafile:104_1040_90_C.raw:asymmetry_factor,datafile:104_1040_90_C.raw:rt_ms2_apex_distance,datafile:110_1449_77_A.raw:feature_state,datafile:110_1449_77_A.raw:mz,datafile:110_1449_77_A.raw:mz_range:min,datafile:110_1449_77_A.raw:mz_range:max,datafile:110_1449_77_A.raw:rt,datafile:110_1449_77_A.raw:rt_range:min,datafile:110_1449_77_A.raw:rt_range:max,datafile:110_1449_77_A.raw:fwhm,datafile:110_1449_77_A.raw:area,datafile:110_1449_77_A.raw:height,datafile:110_1449_77_A.raw:intensity_range:min,datafile:110_1449_77_A.raw:intensity_range:max,datafile:110_1449_77_A.raw:charge,datafile:110_1449_77_A.raw:fragment_scans,datafile:110_1449_77_A.raw:isotopes,datafile:110_1449_77_A.raw:tailing_factor,datafile:110_1449_77_A.raw:asymmetry_factor,datafile:110_1449_77_A.raw:rt_ms2_apex_distance,datafile:111_1453_77_MASS.raw:feature_state,datafile:111_1453_77_MASS.raw:mz,datafile:111_1453_77_MASS.raw:mz_range:min,datafile:111_1453_77_MASS.raw:mz_range:max,datafile:111_1453_77_MASS.raw:rt,datafile:111_1453_77_MASS.raw:rt_range:min,datafile:111_1453_77_MASS.raw:rt_range:max,datafile:111_1453_77_MASS.raw:fwhm,datafile:111_1453_77_MASS.raw:area,datafile:111_1453_77_MASS.raw:height,datafile:111_1453_77_MASS.raw:intensity_range:min,datafile:111_1453_77_MASS.raw:intensity_range:max,datafile:111_1453_77_MASS.raw:charge,datafile:111_1453_77_MASS.raw:fragment_scans,datafile:111_1453_77_MASS.raw:isotopes,datafile:111_1453_77_MASS.raw:tailing_factor,datafile:111_1453_77_MASS.raw:asymmetry_factor,datafile:111_1453_77_MASS.raw:rt_ms2_apex_distance,datafile:127_7178_C.raw:feature_state,datafile:127_7178_C.raw:mz,datafile:127_7178_C.raw:mz_range:min,datafile:127_7178_C.raw:mz_range:max,datafile:127_7178_C.raw:rt,datafile:127_7178_C.raw:rt_range:min,datafile:127_7178_C.raw:rt_range:max,datafile:127_7178_C.raw:fwhm,datafile:127_7178_C.raw:area,datafile:127_7178_C.raw:height,datafile:127_7178_C.raw:intensity_range:min,datafile:127_7178_C.raw:intensity_range:max,datafile:127_7178_C.raw:charge,datafile:127_7178_C.raw:fragment_scans,datafile:127_7178_C.raw:isotopes,datafile:127_7178_C.raw:tailing_factor,datafile:127_7178_C.raw:asymmetry_factor,datafile:127_7178_C.raw:rt_ms2_apex_distance
1,144.98228,144.98198,144.98288,0.233,0.186,0.8132,5.296E5,1.483E7,6.836E3,1.483E7,1,1,0.96,24,7,0.984,2.93,0.00042,0.0277,0,DETECTED,144.98225,144.98215,144.98276,0.237,0.2129,0.6727,0.0343,4.854E4,1.648E6,1.099E4,1.648E6,,,,0.9024,0.7625,,DETECTED,144.98227,144.98212,144.98259,0.2363,0.2122,0.6122,0.0361,4.163E4,1.039E6,2.538E4,1.039E6,,,,2.9292,1.4605,,DETECTED,144.98226,144.98209,144.98271,0.2385,0.2141,0.6543,0.0354,3.778E4,1.17E6,8.693E3,1.17E6,,,,1.3207,0.8141,,DETECTED,144.9824,144.98209,144.98256,0.212,0.212,0.7436,0.0243,3.199E5,1.024E7,5.43E4,1.024E7,1,,2,827.8743,1685.8217,,DETECTED,144.98221,144.98203,144.98242,0.2373,0.2131,0.6127,0.0354,4.532E4,1.25E6,1.307E4,1.25E6,,,,2.4482,1.25,,DETECTED,144.98231,144.98207,144.98256,0.2367,0.2122,0.6747,0.0368,4.924E4,1.284E6,2.028E4,1.284E6,,,,1.6771,1.4534,,DETECTED,144.98225,144.98203,144.98251,0.2365,0.2124,0.5721,0.0345,3.143E4,9.757E5,1.592E4,9.757E5,,,,2.5669,0.7875,,DETECTED,144.98255,144.98212,144.98288,0.2128,0.2128,0.7813,0.0293,3.329E5,1.06E7,6.307E4,1.06E7,1,,2,830.5408,1684.2517,,DETECTED,144.98234,144.98222,144.98265,0.2369,0.2128,0.5548,0.0346,6.797E4,2.417E6,1.682E4,2.417E6,,,,1.1997,0.7862,,DETECTED,144.98219,144.98216,144.9825,0.2358,0.2118,0.5902,0.0344,6.484E4,2.249E6,2.253E4,2.249E6,,,,1.1399,0.7896,,DETECTED,144.98216,144.98203,144.98256,0.2397,0.2157,0.575,0.0342,4.413E4,1.529E6,1.497E4,1.529E6,,,,0.9002,0.7582,,DETECTED,144.98213,144.9821,144.98248,0.2366,0.2125,0.6108,0.0341,4.558E4,1.563E6,1.31E4,1.563E6,,,,0.8983,0.7547,,DETECTED,144.98234,144.98209,144.98259,0.2123,0.2123,0.7636,0.0384,5.296E5,1.145E7,5.759E4,1.145E7,1,,2,754.3422,1761.0234,,DETECTED,144.9823,144.98198,144.98251,0.2134,0.2134,0.7225,0.0249,4.385E5,1.483E7,5.471E4,1.483E7,,1,,714.1252,1636.5142,0.0187,DETECTED,144.98222,144.98203,144.98256,0.2384,0.214,0.8132,0.0358,4.244E4,1.106E6,1.267E4,1.106E6,,,,1.7407,1.2332,,ESTIMATED,144.9823,144.98221,144.98245,0.2363,0.186,0.4733,0.0236,3.688E4,1.11E6,2.295E4,1.11E6,,,,1.8167,1.4408,,DETECTED,144.9823,144.98201,144.98248,0.2362,0.2123,0.6105,0.035,5.162E4,1.53E6,2.448E4,1.53E6,,,,1.3204,0.8385,,DETECTED,144.98227,144.98212,144.98254,0.2374,0.2133,0.5745,0.0361,4.964E4,1.289E6,1.855E4,1.289E6,,,,2.9333,1.6413,,DETECTED,144.98235,144.98213,144.98256,0.2362,0.2123,0.5727,0.0353,4.614E4,1.266E6,1.744E4,1.266E6,,,,2.2192,1.395,,DETECTED,144.98232,144.98218,144.98283,0.2361,0.2123,0.5525,0.0352,3.888E4,1.022E6,3.021E4,1.022E6,,,,2.5281,9.2987,,DETECTED,144.98227,144.98206,144.98242,0.236,0.2122,0.5731,0.0361,5.195E4,1.366E6,6.836E3,1.366E6,,,,2.2762,1.6677,,DETECTED,144.98228,144.98213,144.98245,0.2368,0.2129,0.5727,0.0355,4.328E4,1.211E6,2.475E4,1.211E6,,,,2.0716,6.9501,,DETECTED,144.98235,144.98216,144.98254,0.238,0.2141,0.5934,0.0359,4.622E4,1.209E6,2.75E4,1.209E6,,,,1.7046,1.5436,,DETECTED,144.98225,144.98212,144.98259,0.2362,0.2124,0.6326,0.0404,5.889E4,1.266E6,2.218E4,1.266E6,,,,2.7831,2.336,,DETECTED,144.98223,144.98204,144.98257,0.2361,0.212,0.6307,0.0353,3.276E4,8.075E5,1.989E4,8.075E5,,,,7.4781,9.5216,
2,149.02345,149.02321,149.02406,0.4265,0.1855,1.5015,1.467E6,1.86E6,6.679E4,1.86E6,,2,0.04,1,0,1,0,0,0,0,DETECTED,149.02351,149.02336,149.02388,0.237,0.2129,1.5015,0.0435,1.467E6,1.86E6,6.736E4,1.86E6,,2,,26.3881,51.2614,0.9495,ESTIMATED,149.02343,149.0233,149.02382,0.3941,0.1858,0.4734,0.2723,2.617E5,1.164E6,1.813E5,1.164E6,,,,0.6904,0.4286,,ESTIMATED,149.02341,149.02332,149.02383,0.4754,0.1874,0.4754,0.2381,2.777E5,1.276E6,8.259E4,1.276E6,,,,0.5,,,ESTIMATED,149.02351,149.02332,149.02361,0.4698,0.2359,0.4698,0.1859,2.199E5,1.201E6,2.264E5,1.201E6,,,,0.5,,,ESTIMATED,149.02338,149.02328,149.02371,0.4344,0.1864,0.4739,0.3446,2.702E5,1.27E6,1.45E5,1.27E6,,,,0.5796,0.1778,,ESTIMATED,149.02349,149.02339,149.02382,0.4749,0.1859,0.4749,0.2378,2.673E5,1.205E6,6.679E4,1.205E6,,,,0.5,,,ESTIMATED,149.02338,149.02328,149.02373,0.4335,0.1859,0.4731,0.3915,2.59E5,1.168E6,2.038E5,1.168E6,,,,0.5799,0.1751,,ESTIMATED,149.02343,149.02335,149.02403,0.4307,0.1863,0.4696,0.6092,2.436E5,1.301E6,1.932E5,1.301E6,,,,0.5796,0.1916,,ESTIMATED,149.02357,149.02347,149.02385,0.4352,0.1864,0.475,0.8705,2.954E5,1.258E6,2.292E5,1.258E6,,,,0.5801,0.1769,,ESTIMATED,149.02347,149.02341,149.02377,0.4322,0.1855,0.4717,0.5131,2.737E5,1.265E6,2.314E5,1.265E6,,,,0.58,0.1766,,ESTIMATED,149.02338,149.02332,149.02373,0.3772,0.1888,0.4762,0.3688,2.8E5,1.222E6,2.822E5,1.222E6,,,,0.7625,0.525,,ESTIMATED,149.02336,149.02328,149.02374,0.2366,0.186,0.4726,0.0469,2.746E5,1.284E6,2.414E5,1.284E6,,,,2.8368,8.8553,,ESTIMATED,149.02352,149.0233,149.02367,0.4699,0.1859,0.4699,0.2094,2.483E5,1.188E6,4.852E5,1.188E6,,,,0.5,,,ESTIMATED,149.02334,149.02321,149.02357,0.4502,0.187,0.4696,0.203,3.174E5,1.782E6,2.993E5,1.782E6,,,,0.5368,0.0896,,ESTIMATED,149.02343,149.02333,149.02376,0.396,0.1874,0.4753,0.6835,2.616E5,1.165E6,8.549E4,1.165E6,,,,0.7163,0.4393,,ESTIMATED,149.0235,149.02338,149.02377,0.4534,0.186,0.4733,0.2364,2.667E5,1.225E6,1.942E5,1.225E6,,,,0.5371,0.081,,ESTIMATED,149.02347,149.02328,149.02376,0.4523,0.1858,0.472,0.2539,2.758E5,1.202E6,2.786E5,1.202E6,,,,0.537,0.074,,ESTIMATED,149.0234,149.0233,149.02374,0.475,0.1867,0.475,0.2432,2.697E5,1.181E6,2.092E5,1.181E6,,,,0.5,,,ESTIMATED,149.02346,149.0233,149.02368,0.4338,0.186,0.4734,0.3386,2.735E5,1.228E6,2.624E5,1.228E6,,,,0.58,0.16,,ESTIMATED,149.0235,149.02339,149.02406,0.4534,0.1858,0.4733,0.2328,2.845E5,1.29E6,3.067E5,1.29E6,,,,0.5371,0.0741,,ESTIMATED,149.02345,149.02333,149.02368,0.4139,0.1857,0.4736,0.4202,2.666E5,1.175E6,1.556E5,1.175E6,,,,0.6309,0.2931,,ESTIMATED,149.02347,149.02336,149.02374,0.4737,0.1864,0.4737,0.234,2.628E5,1.192E6,2.974E5,1.192E6,,,,0.5,,,ESTIMATED,149.0235,149.02339,149.02382,0.4548,0.1878,0.4746,0.2379,2.704E5,1.196E6,3.156E5,1.196E6,,,,0.537,0.0741,,ESTIMATED,149.02341,149.0233,149.02376,0.4734,0.1861,0.4734,0.2451,2.775E5,1.223E6,2.66E5,1.223E6,,,,0.5,,,ESTIMATED,149.02341,149.0233,149.02374,0.4328,0.1856,0.4724,0.5754,2.572E5,1.157E6,2.078E5,1.157E6,,,,0.5801,0.1754,
