"Latest: Wavelength (nm)","Latest: Absorbance"
380,3
382,3
384,3
386,3
388,3
390,3
392,3
394,3
396,3
398,3
400,3
402,2.18380694841
404,1.95819283359
406,1.83220454697
408,2.17139019915
410,3
412,3
414,3
416,3
418,3
420,3
422,2.4121193221
424,2.02611880894
426,1.66959818729
428,1.34621315752
430,1.0752379349
432,0.862006059094
434,0.659235045253
436,0.507632449288
438,0.398336873286
440,0.317367714937
442,0.256381719585
444,0.207840952193
446,0.176429344573
448,0.152029164706
450,0.129689130928
452,0.114745049592
454,0.0952499526382
456,0.0855154696336
458,0.0728493739808
460,0.0654854254861
462,0.0595491908681
464,0.0535430950551
466,0.0501728804676
468,0.0470083623295
470,0.0476560277881
472,0.0440018581695
474,0.0416144142648
476,0.0417089602089
478,0.0412369474183
480,0.042721193042
482,0.0408378320529
484,0.0439412447226
486,0.04423194568
488,0.0454327578179
490,0.0466900646731
492,0.0482496766834
494,0.0482244600578
496,0.0492038548853
498,0.0504913324402
500,0.051866228126
502,0.0536071164396
504,0.0558180491294
506,0.057213510257
508,0.0616380724118
510,0.0650408761439
512,0.0701642278403
514,0.0760914074824
516,0.0824956940863
518,0.092707606777
520,0.100939596055
522,0.108562548166
524,0.112584438307
526,0.117596950898
528,0.120574296351
530,0.119059468621
532,0.119726862629
534,0.118155520133
536,0.114323271382
538,0.107672789824
540,0.103372361801
542,0.100769176385
544,0.0964590349119
546,0.0956224000123
548,0.0952351296317
550,0.0962958581736
552,0.0998896620953
554,0.101947180743
556,0.104576395062
558,0.1099668472
560,0.112043074907
562,0.116551934508
564,0.117457543676
566,0.118355824028
568,0.114872802922
570,0.110317751879
572,0.102899729166
574,0.0946759590845
576,0.0875937641757
578,0.0856915825974
580,0.0797297792604
582,0.0815125297853
584,0.0844683201552
586,0.0913007984407
588,0.099175588467
590,0.10813796009
592,0.114265521418
594,0.122817186423
596,0.128457872205
598,0.130578144351
600,0.130618149264
602,0.128491955608
604,0.122917052236
606,0.116550216223
608,0.109645548832
610,0.10156998603
612,0.0948377562482
614,0.0901168570201
616,0.0863359511079
618,0.0845956588245
620,0.0847122239118
622,0.0854922154875
624,0.088559016611
626,0.0938244111218
628,0.100370233112
630,0.11024637839
632,0.127119011545
634,0.14672038298
636,0.172484754064
638,0.210560428257
640,0.257250117935
642,0.314995122664
644,0.378468442094
646,0.439871438629
648,0.490173912301
650,0.531858973728
652,0.544201104668
654,0.527359678967
656,0.48036187066
658,0.417597769982
660,0.349055389188
662,0.285062120249
664,0.221021376325
666,0.168010026422
668,0.128125898211
670,0.0981250442079
672,0.0768475770914
674,0.0601425687695
676,0.0503442075246
678,0.0419766719886
680,0.0366572458322
682,0.0323371902183
684,0.0296005450182
686,0.0298486571763
688,0.0269241808141
690,0.0235480210894
692,0.0236122393332
694,0.0217119643893
696,0.0235920670848
698,0.0219246770128
700,0.0200758729145
702,0.0194969347138
704,0.0195648293508
706,0.0178168952195
708,0.0184563127379
710,0.0184372398494
712,0.0159417083452
714,0.0155235538701
716,0.015825819573
718,0.0155188803539
720,0.0142534168952
722,0.0147628452812
724,0.0142416881186
726,0.0125121014138
728,0.0120924524849
730,0.0116861858149
732,0.0112960874034
734,0.00886873544977
736,0.00967167906799
738,0.00838543590386
740,0.00827689673565
742,0.00805802716959
744,0.00557287331243
746,0.00763919611484
748,0.00505439461186
750,0.00657186769155
752,0.00549598665472
754,0.00323984495168
756,0.00316992049016
758,0.00311274843443
760,0.00203093053824
762,0.00139678255821
764,-0.000406699355271
766,0.00027779569837
768,0.000112948769269
770,-0.00171718400578
772,-0.00122065575032
774,-0.00310608557478
776,-0.00274061608331
778,0.00141855197248
780,-0.00186049841432
782,-0.00570069247533
784,-0.00242073125134
786,-0.00447503290027
788,-0.00547936378729
790,-0.00588477686005
792,-0.00686344961136
794,-0.00596249434388
796,-0.00800153766042
798,-0.00793224529503
800,-0.00699994922526
802,-0.00776274658068
804,-0.00847360718043
806,-0.0081198688494
808,-0.00935582914494
810,-0.0102279623371
812,-0.010950469463
814,-0.0100029994934
816,-0.0106907753038
818,-0.0117352883178
820,-0.0103191474404
822,-0.0125771281019
824,-0.0115245155335
826,-0.0126988852029
828,-0.0123389385826
830,-0.0121319173921
832,-0.0131881262319
834,-0.0136499437159
836,-0.0140646464004
838,-0.0126425593202
840,-0.012882535253
842,-0.0149392470624
844,-0.0142049282693
846,-0.0135043171991
848,-0.0148865013217
850,-0.0151130814291
852,-0.0155202552632
854,-0.016103506935
856,-0.0140531401108
858,-0.0161579518013
860,-0.016664970456
862,-0.0154189717544
864,-0.0164961606447
866,-0.0158654662531
868,-0.015800530135
870,-0.0164217011353
872,-0.0170097183005
874,-0.016277243544
876,-0.0172020885113
878,-0.0177067405063
880,-0.0195945787888
882,-0.0131574033409
884,-0.0190519796833
886,-0.0142844117827
888,-0.0161273864929
890,-0.0180293538612
892,-0.0172433666524
894,-0.0158712717055
896,-0.0168479823006
898,-0.0165716285965
900,-0.0163886711763
902,-0.0172100384357
904,-0.017757985456
906,-0.0164985794693
908,-0.0186629238872
910,-0.017341363686
912,-0.0173427477664
914,-0.0179052927621
916,-0.0176982554659
918,-0.0182739492772
920,-0.0150501218875
922,-0.0194327221135
924,-0.0141700057289
926,-0.0185099722906
928,-0.0185323944654
930,-0.0178363857765
932,-0.0164354137137
934,-0.0176606529594
936,-0.017038821181
938,-0.0172019974081
940,-0.0212330294565
942,-0.0177530888565
944,-0.0187394981821
946,-0.0166083932335
948,-0.0219769950471
950,-0.0195312867629
