"Latest: Wavelength (nm)","Latest: Absorbance"
380,3
382,3
384,3
386,3
388,3
390,3
392,3
394,3
396,3
398,1.72665000791
400,1.67368048053
402,1.54247470492
404,1.59656620226
406,1.5866529241
408,1.62328328289
410,1.72601933337
412,1.85252864116
414,1.91095473433
416,1.94006014789
418,1.99676100036
420,1.98683748226
422,1.89269757205
424,1.71123601057
426,1.57903461851
428,1.41211772232
430,1.29734234879
432,1.18011117954
434,1.06650080353
436,0.988147447547
438,0.929247342583
440,0.882467448144
442,0.850674141268
444,0.824958743298
446,0.810781329031
448,0.79535001826
450,0.78532541201
452,0.777598911446
454,0.768393622216
456,0.762470195521
458,0.751993772588
460,0.751699932638
462,0.746434972099
464,0.739905236352
466,0.733114051195
468,0.724513061815
470,0.719698370124
472,0.712320635305
474,0.705242958172
476,0.69834929666
478,0.688477355211
480,0.683591784095
482,0.673605442712
484,0.66855450427
486,0.660286571548
488,0.653066915473
490,0.644480487084
492,0.642613064736
494,0.628408756308
496,0.625916645145
498,0.615714929087
500,0.612459369622
502,0.607169584275
504,0.604204218466
506,0.596922444089
508,0.594192377616
510,0.585782176252
512,0.584454429578
514,0.581924385355
516,0.579618252601
518,0.578510482239
520,0.581716559621
522,0.577880365684
524,0.578887798198
526,0.577914705572
528,0.581377489012
530,0.573711107261
532,0.573932919729
534,0.567220157558
536,0.56430628435
538,0.557276152194
540,0.552123445624
542,0.553362692933
544,0.544090407234
546,0.546690176399
548,0.544775926128
550,0.544618700817
552,0.542177539137
554,0.544491102065
556,0.541490712217
558,0.542986497563
560,0.543527947951
562,0.544332156051
564,0.541582274355
566,0.539557807529
568,0.536820353738
570,0.533510754605
572,0.528570538226
574,0.523733053315
576,0.518319294919
578,0.517235466688
580,0.509559067818
582,0.511133770785
584,0.512443081738
586,0.513188785602
588,0.51481646724
590,0.515850493447
592,0.519207080976
594,0.520341629562
596,0.521758042429
598,0.521983423976
600,0.519836095974
602,0.517528652062
604,0.514780593469
606,0.509310725215
608,0.503699378614
610,0.499793718084
612,0.496505901248
614,0.491856963408
616,0.489645024523
618,0.488989993995
620,0.487793250296
622,0.485949763776
624,0.485598777596
626,0.486145091013
628,0.490415828831
630,0.494300691974
632,0.500229998098
634,0.510344860338
636,0.52406067687
638,0.54083070688
640,0.565796599175
642,0.590628858013
644,0.617260872495
646,0.643070511253
648,0.661581881116
650,0.675025299999
652,0.674123022818
654,0.664462539816
656,0.63784917644
658,0.606254618228
660,0.573700853032
662,0.544153308518
664,0.513863903807
666,0.491414570226
668,0.474020660403
670,0.461063821883
672,0.450612286139
674,0.442466933291
676,0.439720641837
678,0.435281648876
680,0.431327864249
682,0.428503362818
684,0.428031123796
686,0.429713235648
688,0.426958403864
690,0.420733896127
692,0.420391855961
694,0.418994288401
696,0.420631640041
698,0.415294866058
700,0.415932920101
702,0.416672891293
704,0.415837366187
706,0.414670876083
708,0.417699981903
710,0.417767624869
712,0.413036064922
714,0.411390688219
716,0.409955102036
718,0.410839947936
720,0.411841485178
722,0.40928779514
724,0.408321473756
726,0.407080214647
728,0.406901675982
730,0.407304310718
732,0.40597788912
734,0.402682114742
736,0.40195402347
738,0.401515428598
740,0.401061635021
742,0.400929508905
744,0.399010451508
746,0.398819314974
748,0.393180076005
750,0.391850776114
752,0.394103156258
754,0.393719208162
756,0.394908432409
758,0.393975088798
760,0.394166767528
762,0.393213142517
764,0.390120734294
766,0.391542362691
768,0.389709066331
770,0.389055702492
772,0.390919633239
774,0.387214760868
776,0.388560005954
778,0.391129275332
780,0.387972627922
782,0.384702576841
784,0.387003998609
786,0.383473132039
788,0.38259554656
790,0.380780375791
792,0.38034412206
794,0.381897235591
796,0.380357707763
798,0.380739170625
800,0.380732108931
802,0.378390919356
804,0.377202264343
806,0.377804381935
808,0.376790682942
810,0.376376598174
812,0.375403730838
814,0.375065473018
816,0.37467288488
818,0.371850707383
820,0.373738690842
822,0.371339943503
824,0.372928470322
826,0.36890630179
828,0.368883654608
830,0.370976688246
832,0.367391178024
834,0.367781702732
836,0.367326280054
838,0.368730461115
840,0.368346563614
842,0.364443764976
844,0.366641976293
846,0.364403937026
848,0.364089299599
850,0.363767992592
852,0.363112104413
854,0.361197698243
856,0.363359062519
858,0.361627920784
860,0.362003415783
862,0.360790782477
864,0.358784757759
866,0.359228342346
868,0.360288493644
870,0.359434333447
872,0.357998638013
874,0.35808333568
876,0.357101156284
878,0.356622262385
880,0.354177389256
882,0.355722914123
884,0.353416514946
886,0.357853454484
888,0.355207843876
890,0.35395522944
892,0.352766296884
894,0.353441926506
896,0.355013121224
898,0.355314953216
900,0.356311723337
902,0.354362535439
904,0.355947411258
906,0.355567687591
908,0.351519688635
910,0.353994036089
912,0.3535090598
914,0.351071677168
916,0.349716730851
918,0.348518498782
920,0.346638733817
922,0.345564682115
924,0.349142308818
926,0.345138531118
928,0.344860413359
930,0.343900023659
932,0.343612510962
934,0.3420574845
936,0.341746860146
938,0.339912335982
940,0.335631105269
942,0.341721589118
944,0.335102370052
946,0.344028941836
948,0.336330564215
950,0.334631831793
