"Latest: Wavelength (nm)","Latest: Absorbance"
380,3
382,3
384,0.578780408834
386,0.472579845444
388,0.397400709044
390,0.32269653673
392,0.299331642732
394,0.276271202891
396,0.259389877169
398,0.248850470102
400,0.24463357244
402,0.228369740191
404,0.221629655569
406,0.216755023107
408,0.212090446636
410,0.214473833601
412,0.216838486019
414,0.211580530901
416,0.208886955306
418,0.219476860866
420,0.210038757655
422,0.211949068756
424,0.211280568722
426,0.205848972354
428,0.21104434353
430,0.2032187648
432,0.209246812936
434,0.206360032699
436,0.20267650423
438,0.204718585991
440,0.205454333221
442,0.204280351187
444,0.202372539816
446,0.202388624297
448,0.203399393831
450,0.201256476512
452,0.204707418355
454,0.200507945636
456,0.203339071147
458,0.202183871227
460,0.204329871496
462,0.201888613135
464,0.199758535455
466,0.199139707915
468,0.197827872483
470,0.194227638193
472,0.188917657708
474,0.182609434604
476,0.179743224285
478,0.171063201258
480,0.167185055724
482,0.158558009929
484,0.154861735206
486,0.14676793381
488,0.140646719656
490,0.134435485055
492,0.130024741909
494,0.122108276082
496,0.119145536722
498,0.113529055597
500,0.108811010971
502,0.104785089138
504,0.10078533627
506,0.0946323707532
508,0.0931972556402
510,0.0889560812219
512,0.0844886524664
514,0.0815412211879
516,0.0785445690499
518,0.0753995614602
520,0.0732331886728
522,0.0710620794113
524,0.0695401322588
526,0.0657180039921
528,0.0638001850418
530,0.0609094021679
532,0.0607572484088
534,0.0588252463639
536,0.0585584272562
538,0.0548861183587
540,0.0550880677244
542,0.053102979062
544,0.0520566907747
546,0.0511305072831
548,0.0503098293754
550,0.0491357067773
552,0.0474794067266
554,0.0468568541484
556,0.046618900403
558,0.0460054390213
560,0.0444791711656
562,0.0442820049051
564,0.0438196513258
566,0.0424543764737
568,0.0422883972439
570,0.0419295173745
572,0.0404232162755
574,0.0409462221992
576,0.0389629377142
578,0.0402624631298
580,0.0375994659086
582,0.0378324551478
584,0.0371556320963
586,0.0376469246063
588,0.0365719474675
590,0.0367779777704
592,0.0364272144924
594,0.0364976640608
596,0.034638302
598,0.0348801385886
600,0.0340485061242
602,0.0337064039989
604,0.0333911820505
606,0.0334655133418
608,0.0329635540719
610,0.031881765284
612,0.0327595683707
614,0.0310277857365
616,0.0318311355293
618,0.0316952873834
620,0.0303245530649
622,0.0307266708384
624,0.0307358988295
626,0.0297687948526
628,0.0302925444527
630,0.0273431573334
632,0.0292412794539
634,0.027808807302
636,0.0281938666025
638,0.0279024371511
640,0.0278288921311
642,0.0279932874939
644,0.0270878112827
646,0.0268369097478
648,0.0257714591033
650,0.0263078741592
652,0.0258563622058
654,0.0251723139807
656,0.0254366120226
